timestamp,car_position_x,car_position_y,angle,speed,sensor_distances,traffic_light_state,action_taken,reward,ai_mode
green,0.2503787768280146,0.49665817362010145,6.360953546858794,1.1500000000000041,"[1.0, 1.0, 0.24666666666666667, 0.24, 0.26666666666666666, 1.0, 1.0]",hybrid,"{""brake"": true}",-243.79999999999995,hybrid
green,0.25133121032905364,0.49681743663753436,6.360953546858794,0.8500000000000041,"[1.0, 1.0, 0.24, 0.23333333333333334, 0.26666666666666666, 1.0, 1.0]",hybrid,"{""brake"": true}",-246.2,hybrid
green,0.2520351829167781,0.4969351527808544,6.360953546858794,0.550000000000004,"[1.0, 1.0, 0.23333333333333334, 0.22666666666666666, 0.26, 1.0, 1.0]",hybrid,"{""brake"": true}",-248.59999999999997,hybrid
green,0.2524906945911881,0.4970113220500614,6.360953546858794,0.25000000000000405,"[1.0, 1.0, 0.23333333333333334, 0.22666666666666666, 0.26, 1.0, 1.0]",hybrid,"{""brake"": true}",-250.99999999999994,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.23333333333333334, 0.22666666666666666, 0.25333333333333335, 1.0, 1.0]",hybrid,"{""brake"": true}",-253.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.24, 0.22666666666666666, 0.26, 1.0, 1.0]",hybrid,"{""brake"": true}",-253.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.24, 0.22666666666666666, 0.26, 1.0, 1.0]",hybrid,"{""brake"": true}",-253.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.98, 0.23333333333333334, 0.26666666666666666, 1.0, 1.0]",hybrid,"{""brake"": true}",-253.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.9666666666666667, 0.23333333333333334, 0.26666666666666666, 1.0, 1.0]",hybrid,"{""brake"": true}",-253.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.96, 0.24, 0.2733333333333333, 1.0, 1.0]",hybrid,"{""brake"": true}",-253.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.96, 0.24666666666666667, 0.28, 1.0, 1.0]",hybrid,"{""brake"": true}",-253.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.9533333333333334, 0.24666666666666667, 0.28, 1.0, 1.0]",hybrid,"{""brake"": true}",-253.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.9466666666666667, 0.25333333333333335, 0.29333333333333333, 1.0, 1.0]",hybrid,"{""brake"": true}",-253.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.94, 0.25333333333333335, 0.29333333333333333, 1.0, 1.0]",hybrid,"{""brake"": true}",-253.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.9333333333333333, 0.26666666666666666, 0.3, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.9266666666666666, 0.26666666666666666, 0.3, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.9266666666666666, 0.2733333333333333, 0.30666666666666664, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.92, 0.28, 0.31333333333333335, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.9133333333333333, 0.28, 0.31333333333333335, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.9066666666666666, 0.2866666666666667, 0.32, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
green,0.25269774535228356,0.4970459444451555,6.360953546858794,0.0,"[1.0, 1.0, 0.9, 0.2866666666666667, 0.32, 1.0, 1.0]",hybrid,"{""brake"": true}",-103.0,hybrid
